Areaname,STCOU,Median Rent,Owner Occupied Housing Units,Percent under 5 years old,Percent over 65 years old,Average People Per Household,Emergency Services Personnel,Rural Farm Population,Female Workforce Percentage,Percent below Poverty,Percent of Renter Occupied Housing,Percent Mobile Homes,Housing Units per sq mile,Percent population with no High School Diploma,PercentEmployedLaborForce,Living Alone,Household with no fuel,Households with atleast 1 vehicle,Household with no plumbing,Median Household Income,General Medical And Surgical Hospitals,Geographical Mobility Same House 1 Year Ago
"Clarke, GA",13059,523,16499,5.320318191435258,7.759071508584643,2.375520469777019,514,43,48.70411803346122,26.23134044942788,56.51883753765631,6.506156077781208,346.171142652121,19.51038543310881,89.50531544689827,3703,112,15176,308,27857,2,33251
"Clay, GA",13061,296,976,7.360345063824798,18.34281749477935,2.457333166943156,42,53,52.77992363040178,31.04431262815865,24.94198698811889,40.33178668310414,9.759212405126721,36.67523271818567,94.52793593557283,227,1,860,32,21908,0,1908
"Clayton, GA",13063,676,49811,8.44901442204414,5.481051716837247,2.845460097884639,2909,10,49.02907922961354,9.48725608566959,37.82522606088415,4.365446745811984,604.4406908524236,20.36088833915061,95.51057186689464,9219,209,47162,346,42034,0,86729
"Clinch, GA",13065,247,1812,7.186365771283458,11.53453617442688,2.618692185822903,31,31,45.43262677609685,19.70951128125915,28.1128429027353,30.64364598780894,3.503584498408395,41.52581082614634,97.31332461216392,415,21,1680,59,27333,1,3714
"Cobb, GA",13067,756,153746,7.342814898434811,6.386078347538207,2.635890472217248,3676,23,45.74251847481969,6.582737050274691,30.95059294647691,2.179581405019458,692.6878168072765,11.43023999522848,96.88772149980215,27878,148,150240,1075,56281,2,240327
"Coffee, GA",13069,371,10045,7.921160605721036,9.449563996848338,2.679212489570263,413,305,45.6489524144659,18.35715403397786,24.70232361099697,39.19041553076423,26.02322081570142,36.03684129084058,94.74418875163644,1984,111,9548,192,29564,1,18945
"Colquitt, GA",13071,359,10429,7.829255909613687,12.50307928894612,2.605356045279151,251,443,43.01564388363109,19.43502727542778,32.69902560169034,28.34275281291799,31.6459930770706,35.56228847593712,94.67315122145621,2120,130,9842,240,27792,1,21309
"Columbia, GA",13073,594,25188,6.964698638627075,7.52978747583535,2.789884944201411,738,154,45.17249200440372,4.868650950296228,17.61782228428732,13.93519554382957,110.6524887228423,12.49818600263349,97.22633681441307,3120,13,24648,128,53142,0,40895
"Cook, GA",13075,392,4499,7.918849970399688,12.55552864322576,2.604351608081311,49,176,46.2573906251811,20.04154185506911,24.0942723470234,35.22783802632986,28.58135271373549,36.55401558580716,96.43454013698069,894,123,4252,130,27925,1,7869
"Coweta, GA",13077,596,23913,8.430054283980425,7.90033777043989,2.813077741845186,853,209,45.09719380622151,7.654076098885708,21.43927846523207,6.638945565924646,73.6158501933122,18.76848945740073,96.50823011441074,3390,56,23239,215,50122,1,37099
"Crawford, GA",13079,421,3827,6.794369403278802,8.261150740361312,2.788821391958848,61,114,44.4215378968141,15.74689708130329,14.52719694532991,41.01500150544526,15.00280671810085,33.7626686883857,97.20686208893318,649,3,3663,106,36711,0,7845
"Crisp, GA",13081,356,5167,7.962343963386727,12.39005765455989,2.565324292547472,227,144,48.29379342097128,28.31877399956752,39.02581321207303,21.18487288536564,35.06030169908068,35.14667352700002,93.20455540268318,1178,19,4966,108,26549,1,12098
"Dade, GA",13083,399,4625,6.096221143643074,11.25807588911846,2.549898142603813,65,116,44.61548401347347,9.204415515605092,18.90250542649733,24.66962583879317,35.78996353358583,33.02491034653275,95.64014713052389,798,1,4366,150,33832,0,8820
"Dawson, GA",13085,679,4734,7.07997724805536,8.140049718865784,2.60942501234644,129,174,44.04307849787943,8.11979318975876,19.14251366738705,17.5506125297534,33.23081815424327,20.79493842083838,97.6667463961102,710,2,4690,20,44104,0,7104
"Decatur, GA",13087,371,7625,7.73179599241359,12.87238156211023,2.660362464877384,265,201,47.7265931047577,22.3765345681965,26.16573032399781,23.96693383894577,19.98117695172019,31.14324528392031,94.64826553762498,1706,69,7184,221,28312,1,15439
"DeKalb, GA",13089,725,145141,7.134983834056317,7.531581358304854,2.605514795364149,5365,67,48.71477960252616,10.59117320144805,40.72339613687998,0.3427200985173375,969.5863019716115,15.05883982198418,95.03014208313104,32961,470,138675,1373,47097,3,263724
"Dodge, GA",13091,312,5321,6.369562060957964,12.72340698236976,2.473614377565875,428,180,48.07525970472661,15.38261517379518,25.50367600854434,26.77376366932741,16.51099939782122,34.86230213731766,95.22802085930068,1328,20,5063,260,27311,1,11061
"Dooly, GA",13093,304,2809,7.286943810322062,11.03825951879326,2.62143040753854,112,89,48.3783189844907,20.23349033364667,28.22030907928491,30.13942709907913,11.67965359813352,32.39380631464238,92.9695321129955,731,9,2640,84,26159,0,6610
"Dougherty, GA",13095,456,19223,7.721292725478159,11.22887584995519,2.582874027052802,919,111,49.85613418421376,23.90597996461325,45.86979523622875,7.9624932000035,120.4484889830652,26.94026802123879,90.35034743798774,4263,110,18536,451,29694,1,47697
"Douglas, GA",13097,699,24706,7.513713060671233,7.035808128396142,2.772812730372079,748,1,46.23436360345411,7.456857974914045,23.90563086818731,8.05787916384762,174.6918071820481,19.27132596703566,96.91871143069133,3398,121,23514,141,47954,1,42220
"Early, GA",13099,266,3378,7.165717212588961,15.25338602645465,2.597775469257207,151,103,50.77810969592806,25.08031007258208,27.55819442764378,32.71094094399785,10.43436146493064,32.37062347771688,91.88048450619458,808,25,3133,104,26249,1,6991
"Echols, GA",13101,387,936,8.327523449063898,8.16234336117448,3.043670331893062,54,56,42.46844498976695,29.72366699655493,23.92637082731294,56.09288227297493,3.605644589792499,39.69058951011522,97.48190898740226,155,13,912,28,22080,0,1966
"Effingham, GA",13103,485,10402,7.683121049779067,7.632684434062695,2.840230138743813,406,119,44.42053214952211,9.43122805056704,17.41336433337821,33.57785757093232,28.53292305004279,21.61592602534497,96.18838139803708,1418,74,10015,194,44168,1,17280
"Elbert, GA",13105,314,6037,6.448269335479857,14.29665291786731,2.548798447211002,114,183,46.96548438675844,17.23252492210673,24.28089283847164,27.27461545295602,24.79925740122388,33.30223488847422,95.5082285106167,1352,8,5882,147,27552,1,12517
"Emanuel, GA",13107,286,5745,6.916111775830652,12.95755592369282,2.620605815596892,413,160,45.44758714743926,26.39642927962762,28.77227830343407,26.59572712340323,13.74137844210613,39.61435713891789,96.57039645355411,1152,61,5454,417,23390,1,13275
"Evans, GA",13109,356,2713,6.940164783703831,12.06184017920197,2.619703235795242,106,102,48.74067865404272,25.05351333603167,28.48299611414037,38.01264491610922,23.64844340675531,34.44498460036621,91.99510783113864,672,27,2570,91,25909,1,5035
"Fannin, GA",13111,368,6833,5.584840670386233,17.83351675115648,2.325143522502955,160,97,44.37267728554868,12.98452033100686,16.96300469790517,16.31150209075018,28.60252356243347,30.61456183419678,97.26949195414278,1578,1,6410,118,27000,1,11219
"Fayette, GA",13113,839,27059,5.878958674093473,7.971802036828645,2.8828740270528,815,111,45.48864983662843,2.536775019170475,12.77789978800479,4.15095611844582,164.5265310744256,7.83434976340328,98.41256828971561,3176,4,26615,166,69242,1,43892
"Floyd, GA",13115,464,22820,6.721248685559084,13.56041242004332,2.556279361046047,751,239,47.23953082555072,13.95222954117853,31.96855659840481,9.686313454742063,71.44167037115044,29.38686048172233,93.9453492449774,4753,83,21804,373,34144,0,45572
"Forsyth, GA",13117,633,27651,9.849133701858642,6.557481296362126,2.839600453610722,486,112,42.12406664014479,5.571686676155045,11.35668230242214,10.49935223009883,150.373545254831,14.73106662633097,98.40866533063418,3791,0,26386,147,65678,1,30241
"Franklin, GA",13119,364,6344,6.263909512143774,14.81278356895018,2.467318684546488,117,424,45.89207639219343,12.18868481919659,19.60029930301579,31.01772434444837,35.291211466289,34.26425602712011,97.35334593716462,1427,34,6064,142,31398,0,11442
"Fulton, GA",13121,661,163924,7.146933234201347,8.05071888117417,2.431072346653068,4908,121,45.90862381058872,15.33466841255595,47.24062381439396,0.3962615255621889,648.9939769305515,16.44308894617763,91.55543620259051,37447,645,152780,2850,44615,9,312325
"Gilmer, GA",13123,472,6965,7.343701352639576,12.01152606288237,2.544731688926309,112,172,40.99901781804663,12.55548153013045,22.49100885828634,23.27057625147916,27.80272158171148,35.23268368474042,96.86745742246,1429,12,6781,155,32491,1,10910
"Glascock, GA",13125,289,811,7.006450923180969,17.99301641419237,2.398297981787178,8,2,48.2339544312665,18.17515994008167,20.9684239357158,37.46162869639485,8.308004918385818,34.42262016965054,88.01446305603737,179,4,808,26,26926,0,1465
"Glynn, GA",13127,519,17489,6.649014422044168,13.74156121750566,2.450800722405461,862,47,48.08910736339408,14.63621262879325,34.04741780904362,13.4630268936657,76.57561184863445,18.19322493979496,95.44302164727605,3889,66,17121,340,37401,1,32516
"Gordon, GA",13129,475,11550,7.481555501022031,10.08734437756121,2.709782148443583,200,253,44.30747922288471,9.54954402885566,27.431151961363,16.29086542055794,48.22811739047473,34.96356687778503,97.41121191086471,2074,16,11048,129,38311,1,21489
"Grady, GA",13131,358,6384,7.152202263686902,12.57905614455648,2.64068345782427,172,247,46.50013420537229,21.47839112574941,26.43783013252455,32.35621893852429,21.70443552356471,31.81268685579223,92.34925565827348,1356,95,6093,90,26049,1,12819
"Greene, GA",13133,376,4065,6.645487100991783,12.92007570565692,2.612288022632832,95,155,45.40285738703597,22.03447610301724,23.18994651587128,21.21046406849772,16.71996434038288,31.55388193869747,94.17298596662906,824,1,3721,125,29716,1,7493
"Gwinnett, GA",13135,769,144487,8.216768782556882,4.903298256403235,2.857928904135268,2797,0,44.67050636373197,5.699297241041031,26.69931192903044,2.366245664128611,478.4046217959405,12.77840371223554,97.62314048145228,19089,169,140539,708,59186,2,211942
"Habersham, GA",13137,446,10029,6.410930826183161,13.24750612896969,2.549571834449996,354,166,45.06583331573015,12.14095045752555,23.81571900861853,23.82728581777064,52.6065296055359,29.45944872481097,96.69910153650812,1995,33,9741,146,34756,1,18839
"Hall, GA",13139,596,33214,8.484567182988618,8.75210198784912,2.856198253188404,990,464,42.80548185985941,12.25457434896214,28.62827226342047,15.62588069745305,127.8694258134841,29.62038583577951,96.84147338693315,5768,254,32355,300,43031,1,59253
"Hancock, GA",13141,273,2471,6.147316753530005,10.79801555168355,2.788984878095078,245,126,51.63027516748529,25.49851120541561,23.23815537943035,34.84442986010546,9.10236162412664,37.73755513995539,88.66558046143055,612,23,2094,285,20662,0,6938
"Haralson, GA",13143,397,7377,6.894457483116898,12.61635788839039,2.589051530702643,213,93,44.42760800660692,16.07779565230636,24.06054923861723,27.73819145072884,37.99326274282814,38.79907850261245,96.54226117158069,1412,23,6965,169,29411,1,13785
"Harris, GA",13145,421,7473,6.03555276094451,11.12866244798451,2.661656142290433,305,127,46.34995290508137,8.310181301915604,13.35367062045554,15.30972880502022,21.99589766231799,21.30520900033381,97.33175339653664,1254,35,7273,114,46039,0,12394
"Hart, GA",13147,356,7358,6.503439241214322,15.8299842370946,2.471430407538538,154,353,47.00569152589132,15.4113720957078,18.70729706525897,25.54424608198294,47.7789553089229,29.57802648515969,95.7209366462484,1544,10,7034,152,30960,1,13270
"Heard, GA",13149,434,3153,8.020142031759152,10.41544861542287,2.718700993806714,34,112,42.8607991416649,14.89365713197906,21.69608929535202,39.628899850583,15.29296313559824,35.78883706047318,94.70921774983223,610,5,2940,99,29104,0,6309
"Henry, GA",13151,718,35092,8.32899167009952,6.863818609569848,2.858610153176951,1092,165,46.37562739243133,4.589128779068041,13.39181123191113,7.088467763883942,131.9844559753011,16.00906545164355,98.4756534354271,4438,40,33715,165,56161,1,47231
"Houston, GA",13153,539,27626,7.092508415031194,8.930228480581823,2.647754733291965,1069,92,45.4745627889201,9.394956130039864,30.77467715432649,13.02269994320188,116.2164228183922,16.34905507552025,95.88888011199974,5251,140,26607,242,43608,0,47139
"Irwin, GA",13155,348,2785,7.126769114616238,13.3412927873846,2.610749158496897,98,127,45.97688584410053,16.16869240756733,22.87167817656945,32.98719252583749,11.59186630156973,33.92196086050436,95.30790799113667,507,99,2628,99,30289,1,6070
"Jackson, GA",13157,489,10971,7.457163013739239,9.846448325268835,2.68063096912734,271,396,44.93334887750444,12.38743639055729,25.20973609254521,30.94504410045752,46.57904404766759,32.73178396315313,97.21722180299643,1890,46,10560,174,37795,1,18406
"Jasper, GA",13159,423,3267,7.185903284267168,10.99365135045371,2.729543201715978,136,160,44.30407899556513,14.3663892904546,20.69305898188566,23.31962650588437,12.91716509682628,29.62210070883062,97.52729048969036,657,3,3162,84,40500,1,5846
"Jeff Davis, GA",13161,346,3835,8.038017468115974,11.49871078574602,2.565729526922941,124,152,44.63519717228206,19.94776565931454,22.57666653453897,34.56210784830168,16.75483627744647,36.96626911354245,96.0171609085306,756,46,3645,64,26909,1,7130
"Jefferson, GA",13163,293,4669,7.264786718465141,13.09469607412399,2.636533369326041,196,156,49.28680902194328,23.00495645174668,26.96143928488117,26.87336933900322,13.70503936849175,42.06777724785156,89.24999338913656,1088,12,4258,128,24670,4,10774
"Jenkins, GA",13165,321,2316,7.036854070187388,13.27504426267885,2.651158783290948,12,115,48.63378716300178,27.46121969084228,25.79412173149944,36.28561363474886,11.17341497158005,39.69805574362584,91.1008786109824,553,14,2210,143,23444,1,4860
"Johnson, GA",13167,253,2520,6.770995489957919,15.00856752597668,2.467874220229068,66,86,46.34080377398794,21.22357585022856,18.98746910449024,30.07172367572679,12.03807736368263,38.64681466697067,93.3470009393582,546,37,2351,138,22107,0,5608
"Jones, GA",13169,456,7398,6.732223551661285,9.509540222325247,2.688680257841455,198,198,47.12762440341911,10.01727383025781,14.31159142496861,30.81767323114061,23.57111437861733,22.15898396298361,96.42125235550968,1353,14,7225,143,41371,0,14043
"Lamar, GA",13171,435,4097,6.139988624027681,12.00880512158965,2.635266115864411,278,117,46.8043399120547,10.23671174553954,27.84338382532306,19.32208624579482,33.26349093732509,30.19810719269838,96.47610878332083,605,28,3884,65,34209,0,8412
"Lanier, GA",13173,381,1967,7.835380057594594,10.22602354421164,2.692975884449004,100,102,41.13652407128632,17.01598279232672,23.63440925134416,41.20089692357075,16.07742760883167,33.78635253865854,95.15952581206045,355,25,1858,82,28661,1,3484
"Laurens, GA",13175,387,12299,7.001719620607172,12.80388692521333,2.546820400758649,566,262,47.91762146018497,16.8186273449152,27.77911660946873,26.97263011521884,24.18620060770202,30.7359403596316,96.05889447152433,2671,65,11748,408,32183,2,24785
"Lee, GA",13177,587,6314,7.347206721598949,5.691102879431524,2.92261653956925,255,72,48.68019844901268,7.38950945463526,20.97414301947394,19.55742268037178,24.25345647152378,19.99245526859427,97.21972101795991,749,90,6151,117,46878,0,11945
"Liberty, GA",13179,501,10033,10.41753595694727,3.51606639241017,2.954657166696569,816,68,37.95538453078089,13.95165406376231,48.02693284154893,24.93806044221004,42.06385634912393,13.37680988573159,92.03799306673035,1521,93,9554,274,33678,2,18929
"Lincoln, GA",13181,343,2715,5.42767765664701,13.61392933411695,2.575046980313718,47,78,47.11455330249446,15.86870213594705,16.68903824530642,39.32661622595481,21.34700101305069,29.58594380248213,95.19723692379657,608,2,2538,146,28994,1,5376
"Long, GA",13183,439,2251,11.19914474577167,5.529408265485469,2.80130782775041,138,39,41.44176289650608,19.42979153070923,34.86559766130867,62.07160811069676,10.28052403881244,27.06475739716102,92.23441516824617,364,43,2149,54,28220,0,4023
"Lowndes, GA",13185,490,19824,7.282234595574289,8.626332436209578,2.591932170529955,1044,304,47.47305017328891,16.39741479489316,38.06956592448334,15.19637696177663,71.40315648044817,22.64399067658095,95.40190424227178,3724,236,18995,225,31181,1,37523
"Lumpkin, GA",13187,527,5359,6.65166453677514,8.868868560234873,2.594792985607023,121,143,46.3361952295396,11.92782226489548,26.88446447090904,23.26241467034225,28.90075816064082,28.30501087496577,96.88758473044743,1055,19,5241,64,37137,0,9039
"McDuffie, GA",13189,373,5698,7.188346039345586,11.29684165637247,2.616506020586292,197,166,48.50799237478236,17.12633912247069,27.58718636920938,28.45675074592683,34.29198721390162,35.22544397982551,92.99217472431691,1122,31,5381,152,30698,0,11974
"McIntosh, GA",13191,329,3447,6.772441623167494,10.42024408266703,2.578902859022408,88,65,47.52979203735717,17.35712615427407,16.31227976740432,44.61076159168408,13.42582607042636,30.0805262711599,95.74866448188698,777,25,3262,105,28668,0,6254
"Macon, GA",13193,319,3590,7.314643554795062,12.12303308340137,2.75481939598514,193,128,49.24375450359314,24.03998086939579,26.12661877055858,27.76444636621355,13.75859087272291,37.4440544531321,91.82664313572184,768,12,3248,179,23874,1,9243
"Madison, GA",13195,440,7710,7.001631540769111,10.43017630654552,2.658627755571254,173,332,46.02695408755352,11.75826881488667,19.46676146643617,38.58690545912115,36.92704780575693,30.90592082366307,98.05437821548198,1514,4,7385,127,34806,0,15618
"Marion, GA",13197,301,2048,6.346911282108326,9.42599161329853,2.671512799390433,85,115,44.68777586752467,22.18223878618119,22.18708311419758,46.14606985177717,8.60864130493374,34.81855282538373,97.7194251290685,486,11,1868,39,28730,0,3891
"Meriwether, GA",13199,427,6138,6.83453418698265,12.89505492998725,2.68914017612313,130,155,49.47269683987439,16.53670977545616,25.09633503909925,23.03115133128775,18.36885110782119,35.57727316975846,94.63161644053983,1288,1,5742,207,31511,1,13405
"Miller, GA",13201,307,1947,6.193297541514521,16.69500347987906,2.487189478410538,56,142,47.97401568508689,19.90549801414952,21.68088606155223,23.53610919355636,9.785129110322973,31.96022348614751,96.42740185825761,483,24,1899,59,25639,1,4127
"Mitchell, GA",13205,328,5849,7.429123789856596,11.23077397614264,2.745985716838934,219,225,48.47470134692428,23.85794033071684,27.84642118717493,29.43687161749613,17.32490426590665,36.29779540118309,93.69303893525536,1354,80,5366,218,27034,1,13999
"Monroe, GA",13207,459,6027,6.399638432764361,9.53089463083663,2.740093049412387,216,195,47.23198418414007,9.403553606493823,20.37986156029998,25.88093410168718,21.201680871095,23.38112746841338,97.91170048418901,835,89,5751,150,41841,1,13202
"Montgomery, GA",13209,309,2296,6.911993440064084,9.930210726104237,2.543079950627777,168,114,45.08310687454255,18.15906510446274,21.91318817370216,33.3437458793229,14.25335331590479,28.5963523493268,96.34415776665494,542,7,2222,82,27981,0,4624
"Morgan, GA",13211,472,4283,6.669747468517463,11.80132365818239,2.754840145523704,89,280,46.854181959528,11.53852509846485,22.18053347073398,21.25701351196199,17.37288804969818,27.23368474881862,95.70767707813349,761,15,4102,65,37105,1,8610
"Murray, GA",13213,437,9758,8.309462605147596,7.352759861245059,2.735043860316089,206,160,43.70940778718819,13.01806098331391,25.73471407445104,39.71110412404379,41.56813832411795,39.20766100590247,96.27029721297095,1672,8,9450,126,35109,1,18978
"Muscogee, GA",13215,481,39829,7.315454769104395,11.54349905026361,2.510414042359282,1538,15,46.53524731299407,14.36428417342696,42.2204726704846,3.878554959910115,349.8876754463606,21.76044583215304,93.66689515297958,8577,116,37687,405,33493,8,81590
"Newton, GA",13217,583,17014,8.152727150656029,9.35875719384183,2.768985830030029,611,132,46.07742812190984,9.15438660585108,20.83292500550556,8.514635599850417,83.1752924093924,25.71540802505243,95.80362135006605,2677,48,16403,180,43745,1,27244
"Oconee, GA",13219,554,6889,7.032452999139831,7.798793689935542,2.87678864802699,173,194,46.0936136722362,6.819897659547378,20.06654113110794,12.73806356513316,49.67635914313948,14.18393854292179,97.07172541687365,961,24,6795,74,53234,0,12004
"Oglethorpe, GA",13221,455,3944,6.885431685100447,11.53412589282514,2.657992382452007,104,358,45.60650816513434,13.22586761730625,16.70718703332788,32.63165626897408,12.16008887028575,28.32042575936487,97.19920410965373,748,7,3720,218,35621,0,7880
"Paulding, GA",13223,592,24118,9.700864366378797,5.358492961336172,2.881276061445453,916,147,45.23020184526896,5.384717213981983,12.15330918895287,8.642003681183352,91.70776538347525,19.76504930713081,98.69691551972899,2912,21,23146,138,50997,1,32040
"Peach, GA",13225,400,5730,6.676736118610177,9.18263133066638,2.729008761204577,262,103,49.49764104996141,20.36039093442963,31.01164484850417,19.85767407908032,59.55326818571591,27.48709847842871,87.91279780962483,1082,3,5343,71,34072,1,12398
"Pickens, GA",13227,456,7261,6.512562366952247,12.24173491991425,2.538060305480526,137,126,44.94978469375432,9.39202287617289,17.30030841516628,20.66076371626946,45.82477032018296,30.76278428067157,98.714752854505,1212,19,7059,91,38354,1,12042
"Pierce, GA",13229,302,4768,6.945553093003836,11.66525031223901,2.597272795050777,232,238,44.74772481406089,17.55133444799049,19.37572113670745,33.78143426572871,19.48071826502511,31.33062107407642,96.69307620580184,962,8,4542,17,29282,0,8863
"Pike, GA",13231,477,3883,7.207381417304807,10.31188810694976,2.796542177309842,190,160,45.69586115107425,9.128715366974635,18.50713001773325,17.66847150808809,23.17043000972028,25.6637739829382,97.89757893272595,497,28,3759,99,41289,0,7193
"Polk, GA",13233,416,10074,7.427086641932832,12.82010774793338,2.661138047325691,279,216,45.12017710382789,15.51221524427424,27.56354821637418,13.17900869402056,48.39916014851057,37.82233946705552,94.51470232637826,1945,30,9460,149,30680,1,20274
"Pulaski, GA",13235,338,2614,6.760558215034504,12.09637894662938,2.464913383759171,99,54,50.00636006567335,12.53219237238991,24.33255791817876,21.3251250529661,16.44455914523829,27.61469116719269,96.74221878572689,606,15,2550,106,30409,1,5586
"Putnam, GA",13237,348,5811,6.241796324472896,13.1709065748283,2.493122706552549,255,148,45.88970208063527,13.60178439784221,19.99821797944012,36.33441365719382,29.85145389283932,25.30032960980656,96.71721203894323,1064,8,5568,120,34404,1,10282
"Quitman, GA",13239,317,848,6.483853296400772,18.0945684234483,2.523114809783777,16,6,46.72239700761837,22.76600328948901,19.46396279994622,58.08751429261542,11.69375601342719,42.59484421509529,94.76317388339932,190,0,786,53,24996,0,1555
"Rabun, GA",13241,434,5017,5.845738500563374,16.97242389305947,2.322243071498755,99,26,42.64519053869461,11.12460974943486,20.60278582654732,15.88756867620394,27.55416009146157,24.96122607342748,96.982145319063,1206,23,4867,125,33322,1,8567
"Randolph, GA",13243,252,2111,7.09260008692846,14.87420382182038,2.548916650153835,93,59,49.92894477122563,25.05174316336408,28.45972572729725,23.34685957977306,8.108462460592078,37.96709334910174,92.35127977041722,538,15,1829,60,21619,1,4810
"Richmond, GA",13245,482,43201,7.195608176835898,10.46443638655722,2.534394364006074,2234,96,48.02705076214873,18.63131787075297,41.38220353133089,9.319267497614115,252.5002259067415,22.17291383765944,91.55317758796764,10250,247,41077,831,31932,8,93479
"Rockdale, GA",13247,735,17853,6.568543486996078,8.633766170292196,2.867852186696242,610,31,45.33057979938415,7.542175437476475,25.01929975320642,4.13731606934143,191.6822591905799,18.04051051895624,97.41127845373246,2368,4,17276,83,53269,1,33150
"Schley, GA",13249,338,1080,8.591847816245748,10.20414266514184,2.62665155869558,18,30,44.93695414351743,19.84159230277471,23.6770515821619,40.53014788209208,9.765594232075967,32.56359894191982,94.37582238934053,284,32,1029,34,32152,0,2019
"Screven, GA",13251,325,4503,6.676079111883935,13.49418289931434,2.665035038758975,153,180,49.49591474314396,19.97134399118027,21.36180085211686,37.38162587238605,10.57493190140349,34.44952154261701,90.94586615438689,1065,26,4217,157,27967,1,9430
"Seminole, GA",13253,341,2915,7.231707912575506,15.01686798635928,2.580811725598577,85,145,45.28026641123291,23.67226594733173,17.3134769720063,34.92585131579192,19.83813863948839,33.18780104066329,94.42896940396022,688,16,2636,69,25759,1,5383
"Spalding, GA",13255,520,13326,7.696265183562102,10.91909535202272,2.67915779209075,481,167,46.76135964507908,15.05689275994108,36.69875211429243,10.75733079772318,115.8250077446419,33.41377418037303,95.39412089345558,2426,48,12802,246,35566,1,28318
"Stephens, GA",13257,400,7208,6.203580608854844,15.1055612737635,2.462081187842803,225,90,47.37713700541677,15.07123864070474,26.46104858143414,24.51402481743206,65.08056679132818,29.80860609095766,96.69542192437328,1538,7,6835,62,27818,1,14245
"Stewart, GA",13259,228,1457,6.62597998813285,18.82589042205192,2.561207213628581,38,89,51.23002138734381,18.01045672114185,27.81812477216341,31.40386519328529,5.209775880046482,36.43046090684175,93.9863147561739,408,3,1264,108,26135,1,3433
"Sumter, GA",13261,379,7756,8.049014422044118,11.66947165257687,2.692507144610206,389,235,48.94599492169919,20.01799303523575,35.01717466117768,20.88158385724897,28.2747373922805,30.80559643360273,94.77285353946431,1561,137,7270,192,30193,1,18336
"Talbot, GA",13263,288,2081,6.122704066652051,13.21493495677289,2.599424998773149,56,138,51.28947663821115,25.03152568621175,17.80195252441192,38.04413912571032,7.345657746408724,35.84028301832301,91.86981529953646,496,2,1814,78,24940,0,4487
"Taliaferro, GA",13265,274,676,6.644305071563397,18.37093395667478,2.361634122330932,15,31,48.85527284453349,23.62622130118565,22.5018426282139,34.22953620164215,5.571834719924836,45.32083062447484,91.72491290105974,215,1,601,64,21448,0,1413
"Tattnall, GA",13267,333,5003,6.224304407444788,10.9249726494987,2.668121588587947,471,284,43.30074623050299,19.56563964781515,28.95650614274608,34.7771222042898,17.79590913465562,33.75858823739992,95.36178053166745,1249,51,4665,188,26995,1,10743
"Taylor, GA",13269,285,2566,7.356801446503612,12.46441739994167,2.565624176749884,58,185,48.16953237228614,25.30592344321131,23.07028878748846,40.11598381173769,10.61736243894876,37.88427609285132,92.20826063461136,566,3,2384,154,24776,0,5454
"Telfair, GA",13271,306,3361,6.323581272973442,14.3072098380735,2.413069872223008,206,76,46.64042946016446,18.96119043657949,21.55850064331205,29.27670948230948,11.83617610269379,36.15090063128213,94.11163375770003,939,6,3226,166,26228,0,8530
"Terrell, GA",13273,297,2669,7.860306815462928,12.30159627891031,2.700512766184523,132,93,48.57038996409987,27.16668943210601,32.66460158237161,19.51975032452163,13.25005480900477,37.69641483327401,92.44250751866502,526,38,2459,155,26703,0,6322
"Thomas, GA",13275,414,11213,6.732858606294523,13.32028538684395,2.544349399298719,438,272,49.17738317629996,17.95417588753934,30.75750954153429,22.69858295846754,33.22628830983935,26.85128857144934,92.85561477448574,2777,148,10645,200,29516,2,23038
"Tift, GA",13277,422,9268,7.818991338040197,11.44611796501817,2.686095457430572,290,174,44.75307200644506,18.66278809036926,31.63046375466037,27.96873197011261,57.85725394148439,33.31369952307294,93.7934905884632,1813,123,8895,154,31586,0,18963
"Toombs, GA",13279,387,6528,7.898390411323958,11.73885188401745,2.601079870642605,489,238,45.13534552064772,23.70671220422629,34.15086629814144,26.60465049735433,31.0228574018188,32.86059971333696,94.57737467120037,1532,30,6221,201,25890,1,14638
"Towns, GA",13281,428,3360,4.467886480269827,24.79549372456265,2.183269528656109,8,65,48.46759372305653,10.65112240353824,13.49101851336859,22.79598674079313,37.23180832146632,25.71284550764321,97.29934661359081,802,12,3126,66,31340,1,4870
"Treutlen, GA",13283,290,1898,7.514873002273625,12.29213725180488,2.589430327553385,129,69,48.43788685725235,25.63943545716426,25.97805358838882,32.37619913427866,14.1792814840736,38.77833220528246,90.02364498690395,392,22,1814,31,23140,0,4314
"Troup, GA",13285,463,14248,7.322267259520988,12.2394732390469,2.593362578068476,552,183,48.16576229971297,14.46670224767889,34.22821565502468,11.26666996137011,57.39344640189509,27.78580238031698,95.57194227346906,2883,48,13329,297,34385,1,28430
"Turner, GA",13287,351,2421,7.684325031300453,12.14319511118736,2.77035492731456,77,143,48.51624050315477,24.76415414881309,29.73733258200657,30.51844505333559,13.62859517012528,34.05209618290586,92.13406255664549,482,22,2290,58,24027,0,5787
"Twiggs, GA",13289,379,3142,6.517064357780468,10.21438946822066,2.763819362779211,104,35,49.49720751503086,19.11850658252236,17.15270879062222,39.84193369768634,11.92480192134761,37.56170486647884,92.54740725488321,663,17,2833,154,29087,0,7129
"Union, GA",13291,371,5781,4.889232493550378,20.34552784134317,2.310782195222811,185,134,45.36897827866506,12.82908407293351,17.75433673933217,13.33379923839317,30.86888573908391,27.03423841913616,98.49668929199204,1167,4,5667,131,29765,1,9324
